expenseName,expenseCategory
SHAMPOO,Groceries
gpay travel insurance 780,Travel
Uber,Transport
gadgets rs 664,Shopping
concert rs 279,Entertainment
phonepe watch 1914,Shopping
dental care pay,Health
Soap,Groceries
ola,Transport
paytm idly 620,Food
GAMING CURRENCY,Entertainment
donation,Other
First aid,Health
payment exam fee,Education
UBER,Transport
spent bread,Groceries
Club entry,Entertainment
WATCH,Shopping
dal,Groceries
HOTEL BOOKING,Travel
COLLEGE FEE,Education
THEME PARK,Entertainment
chicken rice rs 818,Food
SOUVENIRS,Travel
GIFT,Other
coffee rs 2689,Food
ATM WITHDRAWAL,Other
Rent,Bills
Toothpaste,Groceries
cooking oil,Groceries
VACATION,Travel
souvenirs,Travel
clothes,Shopping
detergent done,Groceries
COSMETICS,Personal Care
Gift,Other
BURGER,Food
phonepe spa,Personal Care
Gas cylinder,Bills
upi tea,Food
ONLINE COURSE,Education
upi stationery,Shopping
Mobile recharge,Bills
online course,Education
parotta txn,Food
phonepe cake 1951,Food
Stationery,Shopping
upi wifi bill 1398,Bills
theme park,Entertainment
INTEREST PAYMENT,Other
SANDWICH,Food
FLIGHT TICKET,Travel
FACE WASH,Personal Care
gpay cooking oil,Groceries
moisturizer,Personal Care
internet bill rs 1326,Bills
moisturizer,Personal Care
milk,Groceries
BOOKS,Education
DIESEL,Transport
gpay bread 852,Groceries
cooking oil,Groceries
charity,Other
gift,Other
COLLEGE FEE,Education
donation,Other
electronics txn,Shopping
Bank charges,Other
spent brunch,Food
DIESEL,Transport
TUITION,Education
lab test rs 660,Health
subscription,Entertainment
payment moisturizer,Personal Care
RENT,Bills
dal,Groceries
POSTPAID BILL,Bills
Grocery items,Groceries
paid cinema,Entertainment
TRAVEL INSURANCE,Travel
Movie ticket,Entertainment
college fee,Education
resort,Travel
PERFUME,Personal Care
postpaid bill txn,Bills
CHECKUP,Health
upi flipkart order,Shopping
spent grooming,Personal Care
theme park,Entertainment
bank charges,Other
Course fee,Education
CHARITY,Other
gpay tuition,Education
Theme park,Entertainment
Cake,Food
Samosa,Food
First aid,Health
Momos,Food
Tax,Other
pen/paper done,Education
UDEMY,Education
myntra rs 1417,Shopping
gaming currency,Entertainment
clothes,Shopping
SAMOSA,Food
moisturizer,Personal Care
cinema pay,Entertainment
biryani,Food
skincare,Personal Care
tuition,Education
phonepe vacation 86,Travel
Car service,Transport
movie ticket,Entertainment
AUTO FARE,Transport
MOMOS,Food
guided tour,Travel
electronics pay,Shopping
Electronics,Shopping
coffee,Food
hotel booking,Travel
flight ticket,Travel
guided tour txn,Travel
Dosa,Food
detergent rs 645,Groceries
perfume,Shopping
MISC EXPENSE,Other
gpay trip,Travel
spa,Personal Care
TOOTHPASTE,Groceries
TUITION,Education
bus ticket,Transport
mobile pay,Shopping
HOMESTAY,Travel
paytm cooking oil,Groceries
Book purchase,Entertainment
pen/paper,Education
phonepe bank charges 417,Other
spent movie ticket,Entertainment
METRO TICKET,Transport
Provision store,Groceries
Energy drink,Food
HOTEL BOOKING,Travel
Auto fare,Transport
cake rs 2379,Food
Exam fee,Education
vegetables,Groceries
dal,Groceries
PERFUME,Personal Care
DTH RECHARGE,Bills
Auto fare,Transport
Maintenance fee,Bills
MILKSHAKE,Food
perfume,Shopping
medicine,Health
rapido,Transport
coursera,Education
Rent,Bills
phonepe book purchase,Entertainment
Gift items,Shopping
gadgets,Shopping
ONLINE COURSE,Education
hotel booking,Travel
EVENT TICKET,Entertainment
paytm samosa 1418,Food
resort txn,Travel
Monthly pass,Transport
phonepe scan,Health
Tax,Other
GYM MEMBERSHIP,Health
postpaid bill,Bills
GADGETS,Shopping
paytm dental care,Health
flipkart order rs 782,Shopping
resort,Travel
Supermarket,Groceries
trip,Travel
college fee,Education
Club entry,Entertainment
Amazon order,Shopping
Bank charges,Other
rice,Groceries
book purchase rs 1605,Entertainment
toll,Transport
spent shoes,Shopping
DAL,Groceries
maintenance fee pay,Bills
gpay interest payment,Other
dth recharge txn,Bills
phonepe interest payment,Other
Parotta,Food
Gym membership,Health
shoes,Shopping
trip,Travel
SCAN,Health
Subscription,Entertainment
Event ticket,Entertainment
dinner,Food
hotel booking,Travel
Cake,Food
fried rice rs 1469,Food
Tax,Other
SALON,Personal Care
HAIRCUT,Personal Care
Gift items,Shopping
FLIPKART ORDER,Shopping
milk,Groceries
ELECTRONICS,Shopping
flipkart order,Shopping
Haircut,Personal Care
Salon,Personal Care
GIFT,Other
MEDICINE,Health
Maintenance fee,Bills
bike service,Transport
SCAN,Health
burger txn,Food
PET CARE,Other
paytm course fee 443,Education
paytm netflix 696,Entertainment
MEDICINE,Health
Laptop,Shopping
upi ola,Transport
insurance premium,Bills
Checkup,Health
Electronics,Shopping
dal,Groceries
Bike taxi,Transport
rapido done,Transport
CONCERT,Entertainment
Exam fee,Education
flipkart order,Shopping
paid tuition,Education
PRIME VIDEO,Entertainment
Hotel booking,Travel
misc expense pay,Other
shampoo rs 1665,Groceries
TRAVEL INSURANCE,Travel
STATIONERY,Shopping
misc expense pay,Other
paytm uber,Transport
perfume pay,Shopping
PRIME VIDEO,Entertainment
travel insurance rs 2045,Travel
salon,Personal Care
Hotel booking,Travel
phonepe charity 94,Other
flipkart order done,Shopping
internet bill,Bills
Coffee,Food
gaming currency,Entertainment
phonepe rent,Bills
dal,Groceries
Bank charges,Other
College fee,Education
gpay donation 1172,Other
paytm street food,Food
homestay txn,Travel
upi charity,Other
Scan,Health
MOBILE RECHARGE,Bills
MOISTURIZER,Personal Care
veg rice,Food
homestay rs 2599,Travel
CHARITY,Other
MILK,Groceries
phonepe skincare,Personal Care
txn charity,Other
spent prime video,Entertainment
souvenirs,Travel
TOLL,Transport
YOUTUBE PREMIUM,Entertainment
Gas cylinder,Bills
water bill,Bills
Theme park,Entertainment
Pizza,Food
gpay homestay 351,Travel
coke,Food
ONLINE COURSE,Education
Cafe latte,Food
fastag recharge done,Transport
medicine,Health
postpaid bill,Bills
chicken rice,Food
Headphones,Shopping
GROCERY ITEMS,Groceries
netflix,Entertainment
momos,Food
SNACKS,Food
FLIGHT TICKET,Travel
Moisturizer,Personal Care
TOOTHPASTE,Groceries
gpay bike service,Transport
Face wash,Personal Care
DAL,Groceries
charity,Other
phonepe moisturizer 195,Personal Care
atm withdrawal,Other
tax,Other
water bill rs 2778,Bills
salon,Personal Care
monthly pass,Transport
MOBILE,Shopping
Medicine,Health
TUITION,Education
Bank charges,Other
Coursera,Education
milk,Groceries
toothpaste,Groceries
DINNER,Food
TAX,Other
MOISTURIZER,Personal Care
scan,Health
Breakfast,Food
Provision store,Groceries
Stationery,Shopping
vacation,Travel
SALON,Personal Care
Scan,Health
Youtube premium,Entertainment
Concert,Entertainment
SUPPLEMENTS,Health
flight ticket,Travel
Dth recharge,Bills
momos,Food
RESORT,Travel
cake,Food
Bag,Shopping
rent pay,Bills
upi haircut 803,Personal Care
yoga class,Health
upi auto fare,Transport
GAME,Entertainment
college fee,Education
samosa,Food
Dal,Groceries
GAS CYLINDER,Bills
WATER BILL,Bills
CERTIFICATION,Education
pen/paper,Education
Bread,Groceries
Bank charges,Other
Snacks,Food
Salon,Personal Care
Bag,Shopping
rice,Groceries
perfume,Shopping
gpay burger 1170,Food
TAX,Other
paytm lab test,Health
TAX,Other
Shampoo,Groceries
veg rice,Food
clothes,Shopping
Shaving kit,Personal Care
netflix rs 1397,Entertainment
HOME DECOR,Shopping
hotel booking,Travel
EXAM FEE,Education
gpay bread 735,Groceries
Postpaid bill,Bills
samosa,Food
gift,Other
wifi bill,Bills
course fee,Education
Certification,Education
payment misc expense,Other
vacation txn,Travel
WATER BILL,Bills
Toothpaste,Groceries
HAIRCUT,Personal Care
gift pay,Other
electricity bill,Bills
Subscription,Entertainment
flight ticket,Travel
txn salon,Personal Care
PERFUME,Personal Care
TRAVEL INSURANCE,Travel
face wash done,Personal Care
book purchase pay,Entertainment
books,Education
car service,Transport
HAIRCUT,Personal Care
gpay clothes,Shopping
Scan,Health
gpay insurance premium 873,Bills
spent masala,Groceries
donation,Other
spent concert,Entertainment
college fee,Education
phonepe masala,Groceries
Subscription,Entertainment
Cooking oil,Groceries
txn skincare,Personal Care
wifi bill pay,Bills
supplements rs 2561,Health
Ice cream,Food
PERFUME,Personal Care
perfume rs 2163,Personal Care
TRAIN TICKET,Transport
salad,Food
Skincare,Personal Care
Prime video,Entertainment
course fee rs 2228,Education
auto fare,Transport
shoes,Shopping
EXAM FEE,Education
Udemy,Education
chicken rice,Food
upi course fee,Education
GUIDED TOUR,Travel
Veg rice,Food
upi cake 1930,Food
upi flight ticket 81,Travel
WIFI BILL,Bills
Gym membership,Health
game,Entertainment
Gym membership,Health
Mobile,Shopping
college fee,Education
soap rs 1835,Groceries
GAMING CURRENCY,Entertainment
samosa rs 2720,Food
GAMING CURRENCY,Entertainment
CAB RIDE,Transport
upi haircut,Personal Care
misc expense,Other
energy drink,Food
Online course,Education
Souvenirs,Travel
Fried rice,Food
PHARMACY,Health
Flipkart order,Shopping
paid cab ride,Transport
pet care,Other
CERTIFICATION,Education
TRAIN TICKET,Transport
paytm amazon order 502,Shopping
IDLY,Food
pet care rs 1237,Other
paytm exam fee,Education
GIFT ITEMS,Shopping
phonepe skincare 1278,Personal Care
course fee,Education
DTH RECHARGE,Bills
Flight ticket,Travel
gpay haircut 1411,Personal Care
txn resort,Travel
clothes,Shopping
tuition,Education
SCAN,Health
Dth recharge,Bills
internet bill,Bills
Rice,Groceries
milkshake,Food
bus ticket,Transport
prime video pay,Entertainment
spent maintenance fee,Bills
PHARMACY,Health
phonepe haircut,Personal Care
RESORT,Travel
CAB RIDE,Transport
VEG RICE,Food
Parotta,Food
Dinner,Food
TRAVEL INSURANCE,Travel
gas cylinder,Bills
electronics rs 2740,Shopping
txn rent,Bills
upi theme park,Entertainment
gpay maintenance fee,Bills
Resort,Travel
doctor visit,Health
souvenirs,Travel
doctor visit rs 2231,Health
txn udemy,Education
CAKE,Food
Provision store,Groceries
PAROTTA,Food
paytm street food 1281,Food
laptop done,Shopping
Pet care,Other
coursera rs 722,Education
moisturizer rs 445,Personal Care
SHAMPOO,Groceries
Hospital,Health
headphones txn,Shopping
metro ticket txn,Transport
upi souvenirs,Travel
PEN/PAPER,Education
Bag,Shopping
EXAM FEE,Education
Diesel,Transport
GUIDED TOUR,Travel
masala rs 728,Groceries
insurance premium,Bills
Haircut,Personal Care
Donation,Other
Perfume,Personal Care
Cosmetics,Personal Care
Pharmacy,Health
Scan,Health
college fee pay,Education
souvenirs txn,Travel
game rs 2833,Entertainment
upi prime video,Entertainment
rent done,Bills
pharmacy pay,Health
Gas cylinder,Bills
Interest payment,Other
cosmetics,Personal Care
BANK CHARGES,Other
Headphones,Shopping
Kitchenware,Shopping
paid metro ticket,Transport
txn hospital,Health
certification,Education
TAX,Other
paytm prime video,Entertainment
upi burger,Food
bread,Groceries
brunch,Food
MOISTURIZER,Personal Care
phonepe skincare,Personal Care
Diesel,Transport
phonepe vacation,Travel
gpay shaving kit,Personal Care
MISC EXPENSE,Other
energy drink,Food
juice,Food
concert,Entertainment
PHARMACY,Health
Parotta,Food
Gaming currency,Entertainment
salon,Personal Care
Haircut,Personal Care
atm withdrawal,Other
paytm bank charges,Other
FACE WASH,Personal Care
pet care rs 587,Other
Train ticket,Transport
lab test,Health
CONCERT,Entertainment
HEADPHONES,Shopping
trip pay,Travel
Cake,Food
INTEREST PAYMENT,Other
electronics rs 2796,Shopping
theme park,Entertainment
Guided tour,Travel
paid misc expense,Other
DINNER,Food
txn electricity bill,Bills
myntra,Shopping
CERTIFICATION,Education
rice rs 1699,Groceries
upi clothes,Shopping
Medicine,Health
Shaving kit,Personal Care
online course pay,Education
BREAD,Groceries
COLLEGE FEE,Education
Tax,Other
postpaid bill,Bills
Bread,Groceries
skincare,Personal Care
MOBILE,Shopping
CONCERT,Entertainment
Guided tour,Travel
Wifi bill,Bills
flight ticket,Travel
FRIED RICE,Food
Trip,Travel
COLLEGE FEE,Education
event ticket,Entertainment
RAPIDO,Transport
PRIME VIDEO,Entertainment
gpay shampoo 746,Groceries
book purchase,Entertainment
interest payment,Other
Uber,Transport
College fee,Education
spent trip,Travel
Guided tour,Travel
travel insurance pay,Travel
medicine rs 1540,Health
paid misc expense,Other
TAX,Other
SHOES,Shopping
payment face wash,Personal Care
Scan,Health
Milk,Groceries
Salad,Food
gym membership,Health
Home decor,Shopping
gpay youtube premium,Entertainment
SOUVENIRS,Travel
upi laptop 242,Shopping
books,Education
gym membership pay,Health
maintenance fee,Bills
GYM MEMBERSHIP,Health
Doctor visit,Health
auto fare,Transport
uber txn,Transport
COFFEE,Food
INSURANCE PREMIUM,Bills
car service rs 2169,Transport
vacation txn,Travel
CERTIFICATION,Education
postpaid bill,Bills
paytm rapido,Transport
HAIRCUT,Personal Care
gift,Other
salon rs 1612,Personal Care
VEG RICE,Food
metro ticket rs 2109,Transport
BIRYANI,Food
Rapido,Transport
MYNTRA,Shopping
phonepe yoga class,Health
YOUTUBE PREMIUM,Entertainment
paytm flight ticket,Travel
gift,Other
Bank charges,Other
homestay rs 2377,Travel
Travel insurance,Travel
Online course,Education
PEN/PAPER,Education
paytm atm withdrawal,Other
CLUB ENTRY,Entertainment
Diesel,Transport
Fried rice,Food
COURSE FEE,Education
pen/paper,Education
paid shoes,Shopping
netflix,Entertainment
HEADPHONES,Shopping
Cinema,Entertainment
Milk,Groceries
phonepe trip,Travel
face wash done,Personal Care
detergent,Groceries
upi fastag recharge 1245,Transport
certification,Education
phonepe energy drink 122,Food
Bank charges,Other
INSURANCE PREMIUM,Bills
Toll,Transport
PRIME VIDEO,Entertainment
hospital,Health
spent first aid,Health
salon,Personal Care
Hospital,Health
medicine,Health
gift,Other
diesel rs 2042,Transport
flight ticket txn,Travel
car service rs 2096,Transport
payment souvenirs,Travel
HAIRCUT,Personal Care
Bakery items,Food
Burger,Food
homestay,Travel
paytm guided tour,Travel
INTERNET BILL,Bills
perfume rs 2459,Personal Care
chicken rice pay,Food
Interest payment,Other
phonepe cosmetics,Personal Care
Postpaid bill,Bills
interest payment,Other
charity,Other
THEME PARK,Entertainment
gpay parking,Transport
Yoga class,Health
spent bread,Groceries
txn mobile,Shopping
SUBSCRIPTION,Entertainment
provision store,Groceries
DTH RECHARGE,Bills
PEN/PAPER,Education
misc expense,Other
phonepe toothpaste 750,Groceries
paytm ice cream 115,Food
COURSE FEE,Education
TRAIN TICKET,Transport
shampoo rs 1277,Groceries
salon,Personal Care
CONCERT,Entertainment
postpaid bill,Bills
Subscription,Entertainment
Interest payment,Other
Dental care,Health
COOKING OIL,Groceries
Shaving kit,Personal Care
payment pizza,Food
bike service,Transport
Kitchenware,Shopping
SHAVING KIT,Personal Care
atm withdrawal,Other
Cosmetics,Personal Care
gpay milkshake,Food
ATM WITHDRAWAL,Other
Resort,Travel
DAL,Groceries
THEME PARK,Entertainment
FIRST AID,Health
exam fee pay,Education
upi homestay,Travel
Milkshake,Food
electricity bill,Bills
face wash,Personal Care
COSMETICS,Personal Care
TOOTHPASTE,Groceries
YOUTUBE PREMIUM,Entertainment
GADGETS,Shopping
INTEREST PAYMENT,Other
ev charging,Transport
Parking,Transport
Cooking oil,Groceries
MONTHLY PASS,Transport
college fee,Education
first aid,Health
Metro ticket,Transport
gpay biryani,Food
haircut,Personal Care
EXAM FEE,Education
Supplements,Health
CERTIFICATION,Education
veg rice,Food
laptop done,Shopping
payment dosa,Food
payment ev charging,Transport
flipkart order rs 1969,Shopping
event ticket,Entertainment
upi online course,Education
FIRST AID,Health
provision store,Groceries
payment book purchase,Entertainment
INTERNET BILL,Bills
CLUB ENTRY,Entertainment
medicine,Health
milkshake done,Food
phonepe lab test,Health
payment shaving kit,Personal Care
SKINCARE,Personal Care
GAMING CURRENCY,Entertainment
paytm rent 486,Bills
rent,Bills
petrol,Transport
Pizza,Food
scan,Health
Travel insurance,Travel
upi bag,Shopping
stationery rs 399,Shopping
spent certification,Education
samosa txn,Food
DAL,Groceries
gpay laptop 1216,Shopping
bank charges,Other
HOME DECOR,Shopping
lab test,Health
flipkart order,Shopping
Exam fee,Education
SOAP,Groceries
gpay idly 1046,Food
LAPTOP,Shopping
trip,Travel
Breakfast,Food
payment netflix,Entertainment
Interest payment,Other
yoga class,Health
upi subscription,Entertainment
GAME,Entertainment
breakfast,Food
Gaming currency,Entertainment
TRIP,Travel
txn yoga class,Health
paytm metro ticket 1648,Transport
gaming currency,Entertainment
phonepe lab test,Health
Fruits,Groceries
maintenance fee rs 489,Bills
CONCERT,Entertainment
Dth recharge,Bills
youtube premium rs 2147,Entertainment
Veg rice,Food
Shaving kit,Personal Care
rapido txn,Transport
Haircut,Personal Care
payment myntra,Shopping
DAL,Groceries
CAKE,Food
INSURANCE PREMIUM,Bills
LAPTOP,Shopping
clothes,Shopping
Headphones,Shopping
book purchase rs 1655,Entertainment
perfume txn,Personal Care
Auto fare,Transport
Myntra,Shopping
Certification,Education
phonepe netflix 1026,Entertainment
Face wash,Personal Care
GIFT,Other
payment shaving kit,Personal Care
SHAVING KIT,Personal Care
DOCTOR VISIT,Health
game,Entertainment
course fee pay,Education
Udemy,Education
rent,Bills
CERTIFICATION,Education
TRIP,Travel
gpay flight ticket 1052,Travel
water bill,Bills
TUITION,Education
cafe latte,Food
event ticket,Entertainment
maintenance fee,Bills
masala,Groceries
salad txn,Food
souvenirs,Travel
BAG,Shopping
Hotel booking,Travel
coffee,Food
Exam fee,Education
first aid rs 2549,Health
Coffee,Food
youtube premium,Entertainment
Hospital,Health
Myntra,Shopping
grooming pay,Personal Care
Flight ticket,Travel
DENTAL CARE,Health
gadgets rs 1962,Shopping
BOOKS,Education
auto,Transport
upi interest payment,Other
theme park done,Entertainment
spotify,Entertainment
payment travel insurance,Travel
spent resort,Travel
