expenseName,expenseCategory
amazon prime order,Entertainment
online medicine order,Health
late night dosa subscription,Food
daily groww investment expense,Investment
quick fried rice fee,Food
dress expense,Shopping
earbuds purchase,Shopping
online mobile recharge payment,Bills
daily bank penalty subscription,Others
monthly ice cream expense,Food
urgent snacks premium,Food
urgent sugar fee,Groceries
extra instamart,Groceries
extra mouse bill,Shopping
ola cab premium,Transport
extra resort booking order,Travel
insta lunch expense,Food
daily doctor visit recharge,Health
quick subway recharge,Food
insta tour package recharge,Travel
urgent paneer premium,Groceries
quick ice cream bill,Food
daily earbuds order,Shopping
extra bus ticket recharge,Transport
ml course purchase,Education
monthly local train recharge,Transport
urgent laptop stand premium,Shopping
monthly tshirt premium,Shopping
urgent charger payment,Shopping
online rapido payment,Transport
quick eye test premium,Health
online medicine subscription,Health
urgent oil packet subscription,Groceries
insta cash received fee,Others
late night monthly salary,Salary
insta book purchase premium,Education
quick petrol fee,Transport
daily company salary,Salary
quick birthday gift premium,Gifts
urgent anniversary gift premium,Gifts
urgent gift wrap bill,Gifts
late night repair work payment,Others
monthly fruits order,Groceries
gift wrap fee,Gifts
late night gaming premium,Entertainment
monthly burger premium,Food
quick gift wrap bill,Gifts
bike petrol order,Transport
late night parking fee fee,Transport
monthly salary income order,Salary
insta rapido,Transport
daily dental checkup expense,Health
insta gift card purchase,Gifts
online watch payment,Shopping
monthly electricity bill purchase,Bills
monthly travel bag order,Travel
online karaoke purchase,Entertainment
monthly gold investment subscription,Investment
insta beach resort bill,Travel
broadband bill fee,Bills
free fire diamonds bill,Entertainment
monthly hotstar fee,Entertainment
cab fare purchase,Transport
rapido purchase,Transport
late night mouse expense,Shopping
daily python course expense,Education
urgent dinner,Food
monthly keyboard expense,Shopping
daily jio recharge purchase,Bills
late night helmet expense,Shopping
quick chicken rice recharge,Food
credit card bill expense,Bills
online misc expense bill,Others
daily eggs purchase,Groceries
monthly festival expense premium,Others
daily bike service recharge,Transport
extra bag premium,Shopping
late night sugar recharge,Groceries
late night steam games order,Entertainment
insta toiletries fee,Personal Care
late night youtube premium expense,Entertainment
urgent online course recharge,Education
nail cutter,Personal Care
daily cash given bill,Others
extra resort booking expense,Travel
online stock purchase premium,Investment
monthly kfc bill,Food
insta etf purchase premium,Investment
daily misc expense payment,Others
online petrol order,Transport
online kfc fee,Food
extra monthly rent order,Rent
quick zomato order fee,Food
daily helmet payment,Shopping
daily keyboard purchase,Shopping
daily swiggy order bill,Food
insta salt,Groceries
daily semester fee subscription,Education
online concert ticket order,Entertainment
late night water bill,Bills
insta amazon prime expense,Entertainment
urgent dmart fee,Groceries
daily sugar fee,Groceries
quick beard trim payment,Personal Care
online chicken rice fee,Food
monthly travel bag purchase,Travel
extra bitcoin expense,Investment
quick resort booking fee,Travel
online company salary subscription,Salary
online perfume order,Personal Care
quick local train fee,Transport
extra toiletries premium,Personal Care
urgent festival expense subscription,Others
urgent room rent order,Rent
coffee bill,Food
cycle cover recharge,Shopping
urgent semester fee bill,Education
urgent bonus amount fee,Salary
extra metro,Transport
quick local train order,Transport
late night ml course fee,Education
urgent holiday booking,Travel
urgent trading money bill,Investment
quick pizza purchase,Food
online butter order,Groceries
daily atta expense,Groceries
quick amazon order purchase,Shopping
insta dth recharge expense,Bills
urgent movie ticket purchase,Entertainment
extra juice recharge,Food
daily steam games bill,Entertainment
urgent karaoke payment,Entertainment
quick ml course recharge,Education
quick beach resort subscription,Travel
daily subscription payment,Bills
urgent misc expense purchase,Others
daily electricity bill subscription,Bills
daily amazon order subscription,Shopping
late night watch purchase,Shopping
daily laptop stand premium,Shopping
monthly salary deposit subscription,Salary
monthly subscription payment premium,Bills
quick crypto investment purchase,Investment
quick helmet purchase,Shopping
insta spotify premium fee,Entertainment
late night spotify premium,Entertainment
extra hostel rent subscription,Rent
daily eggs recharge,Groceries
monthly concert ticket recharge,Entertainment
insta bike service,Transport
online makeup kit order,Personal Care
quick rapido premium,Transport
quick amirthanjan purchase,Health
monthly jio recharge recharge,Bills
late night eye test subscription,Health
extra medicine premium,Health
daily vitamin tablets,Health
late night holiday booking order,Travel
monthly concert ticket subscription,Entertainment
insta monthly salary premium,Salary
urgent auto fare bill,Transport
insta notes xerox fee,Education
electricity bill recharge,Bills
milk,Groceries
online paneer premium,Groceries
quick college fee order,Education
quick anniversary gift,Gifts
daily tuition fee order,Education
monthly juice premium,Food
urgent trip expense payment,Travel
quick random payment recharge,Others
insta medical shop premium,Health
daily keyboard recharge,Shopping
late night water bill payment,Bills
urgent helmet order,Shopping
online gaming fee,Entertainment
monthly cash received recharge,Others
monthly local train purchase,Transport
daily holiday booking order,Travel
gift purchase payment,Gifts
urgent share auto recharge,Transport
late night fried rice fee,Food
postpaid bill fee,Bills
trip food order,Travel
online atta purchase,Groceries
insta dress purchase,Shopping
monthly vegetables subscription,Groceries
amazon order order,Shopping
late night mutual fund fee,Investment
quick sugar purchase,Groceries
late night dress premium,Shopping
extra free fire diamonds expense,Entertainment
online outstation train,Travel
quick ml course,Education
extra resort booking,Travel
online helmet purchase,Shopping
late night bonus amount purchase,Salary
urgent house rent order,Rent
insta atta expense,Groceries
online dmart fee,Groceries
earbuds premium,Shopping
daily dress recharge,Shopping
quick subway purchase,Food
insta flat rent payment,Rent
extra swiggy order,Food
urgent online course premium,Education
late night dth recharge fee,Bills
extra amazon order order,Shopping
late night bag recharge,Shopping
face wash,Personal Care
quick vacation cab order,Travel
insta dinner recharge,Food
insta kfc purchase,Food
online shoes purchase,Shopping
online flipkart shopping expense,Shopping
quick dinner,Food
insta butter expense,Groceries
quick clinic fee,Health
daily dth recharge bill,Bills
quick netflix bill,Entertainment
daily zomato order subscription,Food
late night tea expense,Food
gym fee order,Health
quick helmet,Shopping
urgent repair work expense,Others
monthly fuel refill subscription,Transport
online donation fee,Others
daily body spray recharge,Personal Care
late night trip expense premium,Travel
extra uber auto order,Transport
quick service charge order,Others
monthly gift purchase subscription,Gifts
monthly clinic fee purchase,Health
quick dental checkup fee,Health
insta bus ticket bill,Transport
extra helmet,Shopping
quick diesel subscription,Transport
online karaoke fee,Entertainment
quick friend gift expense,Gifts
urgent bread omelette purchase,Food
insta youtube premium bill,Entertainment
extra flat rent purchase,Rent
mouse recharge,Shopping
insta react course,Education
daily bank penalty purchase,Others
monthly random payment,Others
insta nail cutter purchase,Personal Care
online makeup kit expense,Personal Care
monthly notes xerox fee,Education
urgent fuel refill premium,Transport
urgent freelance payment purchase,Salary
insta dental checkup premium,Health
monthly random payment fee,Others
online jio recharge purchase,Bills
insta mobile cover bill,Shopping
urgent netflix fee,Entertainment
extra honeymoon trip premium,Travel
urgent zepto order,Groceries
extra health checkup order,Health
urgent bus ticket recharge,Transport
insta dosa subscription,Food
daily salary credited subscription,Salary
monthly oil packet payment,Groceries
daily bag order,Shopping
insta keyboard subscription,Shopping
late night gift purchase recharge,Gifts
daily festival expense order,Others
late night bread omelette recharge,Food
insta mess fee payment,Food
monthly fuel refill fee,Transport
postpaid bill expense,Bills
quick certification fee order,Education
online monthly rent fee,Rent
trip expense payment,Travel
quick mutual fund recharge,Investment
insta swiggy order,Food
late night tshirt,Shopping
monthly ice cream order,Food
quick freelance payment subscription,Salary
online gym fee fee,Health
gift card order,Gifts
late night water bill fee,Bills
urgent zepto expense,Groceries
quick petrol subscription,Transport
extra crypto investment expense,Investment
insta cycle cover premium,Shopping
monthly dress,Shopping
monthly charger subscription,Shopping
urgent auto fare premium,Transport
monthly monthly rent,Rent
extra eye test bill,Health
