expenseName,expenseCategory
Concert ticket,entertainment
Fixed deposit investment,investment
Pharmacy medicine purchase,healthcare
Personal loan installment,emi
Movie ticket booking,entertainment
Concert ticket,entertainment
Food court payment,food
Hotel booking,travel
Amazon purchase,shopping
Internet recharge,utilities
Fixed deposit investment,investment
Car loan EMI,emi
Electricity bill payment,utilities
College fees payment,education
Restaurant bill,food
Hospital bill,healthcare
Online course subscription,education
Swiggy order,food
Online course subscription,education
Internet recharge,utilities
Flipkart order,shopping
Swiggy order,food
Game purchase,entertainment
Food court payment,food
Cafe coffee,food
Credit card EMI,emi
Doctor consultation,healthcare
College fees payment,education
Gas bill payment,utilities
Internet recharge,utilities
Stock purchase,investment
Zomato dinner,food
Netflix subscription,entertainment
Mutual fund SIP,investment
Zomato dinner,food
Personal loan installment,emi
Gas bill payment,utilities
Fixed deposit investment,investment
Medical test charges,healthcare
Bus ticket,travel
Flight ticket booking,travel
PPF contribution,investment
Water bill,utilities
Clothing store bill,shopping
Flipkart order,shopping
Clothing store bill,shopping
Netflix subscription,entertainment
Internet recharge,utilities
Exam fee,education
Stock purchase,investment
Fixed deposit investment,investment
Movie ticket booking,entertainment
Water bill,utilities
PPF contribution,investment
College fees payment,education
College fees payment,education
Online shopping payment,shopping
Amazon purchase,shopping
Online shopping payment,shopping
College fees payment,education
Medical test charges,healthcare
Stock purchase,investment
Credit card EMI,emi
Pizza delivery,food
Food court payment,food
Food court payment,food
Gas bill payment,utilities
Mutual fund SIP,investment
Medical test charges,healthcare
Lunch at hotel,food
Game purchase,entertainment
Online shopping payment,shopping
Pharmacy medicine purchase,healthcare
Medical test charges,healthcare
Stock purchase,investment
Clothing store bill,shopping
Crypto investment,investment
Mobile recharge,utilities
Food court payment,food
Gas bill payment,utilities
Online shopping payment,shopping
Flight ticket booking,travel
Gas bill payment,utilities
Library fee,education
College fees payment,education
Restaurant bill,food
Movie ticket booking,entertainment
Food court payment,food
Online shopping payment,shopping
Electricity bill payment,utilities
Personal loan installment,emi
Electronics shopping,shopping
Stock purchase,investment
Zomato dinner,food
Zomato dinner,food
Game purchase,entertainment
Electricity bill payment,utilities
Mutual fund SIP,investment
Clothing store bill,shopping
Mobile recharge,utilities
Food court payment,food
Electricity bill payment,utilities
Game purchase,entertainment
Netflix subscription,entertainment
Fixed deposit investment,investment
Internet recharge,utilities
Pharmacy medicine purchase,healthcare
Restaurant bill,food
Gas bill payment,utilities
Internet recharge,utilities
Zomato dinner,food
Restaurant bill,food
Swiggy order,food
Fixed deposit investment,investment
Concert ticket,entertainment
Hospital bill,healthcare
Credit card EMI,emi
Uber ride,travel
Game purchase,entertainment
Hotel booking,travel
Library fee,education
Flipkart order,shopping
Flipkart order,shopping
Fixed deposit investment,investment
Exam fee,education
Bus ticket,travel
Library fee,education
Flight ticket booking,travel
Netflix subscription,entertainment
Online course subscription,education
Doctor consultation,healthcare
Bike loan EMI,emi
Doctor consultation,healthcare
Clothing store bill,shopping
Electricity bill payment,utilities
Medical test charges,healthcare
Bike loan EMI,emi
Stock purchase,investment
Zomato dinner,food
Pharmacy medicine purchase,healthcare
College fees payment,education
Lunch at hotel,food
Pizza delivery,food
Ola cab,travel
Game purchase,entertainment
Water bill,utilities
Movie ticket booking,entertainment
Amazon purchase,shopping
Mobile recharge,utilities
Bus ticket,travel
Bus ticket,travel
Library fee,education
Library fee,education
Online course subscription,education
Bike loan EMI,emi
Ola cab,travel
Internet recharge,utilities
Internet recharge,utilities
Concert ticket,entertainment
Fixed deposit investment,investment
Electricity bill payment,utilities
Game purchase,entertainment
Internet recharge,utilities
Car loan EMI,emi
PPF contribution,investment
Online shopping payment,shopping
Electricity bill payment,utilities
Flipkart order,shopping
Clothing store bill,shopping
Online course subscription,education
Clothing store bill,shopping
Ola cab,travel
Flipkart order,shopping
Crypto investment,investment
Home loan EMI,emi
Food court payment,food
Mutual fund SIP,investment
Restaurant bill,food
Online shopping payment,shopping
Online course subscription,education
Amazon purchase,shopping
Train ticket IRCTC,travel
Exam fee,education
Personal loan installment,emi
Flight ticket booking,travel
Mutual fund SIP,investment
Bike loan EMI,emi
Electronics shopping,shopping
Netflix subscription,entertainment
Electricity bill payment,utilities
Bus ticket,travel
Water bill,utilities
Pizza delivery,food
Zomato dinner,food
Doctor consultation,healthcare
Fixed deposit investment,investment
Credit card EMI,emi
Exam fee,education
Mutual fund SIP,investment
Mutual fund SIP,investment
Train ticket IRCTC,travel
Stock purchase,investment
Pharmacy medicine purchase,healthcare
Doctor consultation,healthcare
Internet recharge,utilities
Personal loan installment,emi
Electronics shopping,shopping
Pharmacy medicine purchase,healthcare
Exam fee,education
Mutual fund SIP,investment
Electronics shopping,shopping
Water bill,utilities
Hospital bill,healthcare
Exam fee,education
Flight ticket booking,travel
Doctor consultation,healthcare
Library fee,education
Mutual fund SIP,investment
Online shopping payment,shopping
Hospital bill,healthcare
Gas bill payment,utilities
Internet recharge,utilities
Library fee,education
Amazon purchase,shopping
Online course subscription,education
Restaurant bill,food
Doctor consultation,healthcare
Bike loan EMI,emi
Hotel booking,travel
Water bill,utilities
Netflix subscription,entertainment
Lunch at hotel,food
Bus ticket,travel
Mobile recharge,utilities
Food court payment,food
Mobile recharge,utilities
Bike loan EMI,emi
Fixed deposit investment,investment
Gas bill payment,utilities
Crypto investment,investment
Mutual fund SIP,investment
Lunch at hotel,food
Hotel booking,travel
College fees payment,education
Clothing store bill,shopping
Stock purchase,investment
Amazon purchase,shopping
Doctor consultation,healthcare
Amazon purchase,shopping
Hotel booking,travel
Hospital bill,healthcare
Movie ticket booking,entertainment
Doctor consultation,healthcare
Clothing store bill,shopping
Netflix subscription,entertainment
Electronics shopping,shopping
Flight ticket booking,travel
Library fee,education
Hospital bill,healthcare
Pharmacy medicine purchase,healthcare
Online shopping payment,shopping
PPF contribution,investment
Library fee,education
Netflix subscription,entertainment
Crypto investment,investment
Doctor consultation,healthcare
Internet recharge,utilities
Bus ticket,travel
Water bill,utilities
Uber ride,travel
Car loan EMI,emi
Mutual fund SIP,investment
Medical test charges,healthcare
Mutual fund SIP,investment
Electronics shopping,shopping
Water bill,utilities
Mobile recharge,utilities
Hospital bill,healthcare
Crypto investment,investment
Game purchase,entertainment
Fixed deposit investment,investment
College fees payment,education
Hospital bill,healthcare
Home loan EMI,emi
Netflix subscription,entertainment
PPF contribution,investment
Cafe coffee,food
Bike loan EMI,emi
Bike loan EMI,emi
Hospital bill,healthcare
Train ticket IRCTC,travel
Online shopping payment,shopping
Mobile recharge,utilities
Car loan EMI,emi
Movie ticket booking,entertainment
Mobile recharge,utilities
Electronics shopping,shopping
Fixed deposit investment,investment
Car loan EMI,emi
College fees payment,education
Doctor consultation,healthcare
College fees payment,education
Flipkart order,shopping
Hotel booking,travel
Electricity bill payment,utilities
Online course subscription,education
Mobile recharge,utilities
Electricity bill payment,utilities
Clothing store bill,shopping
Clothing store bill,shopping
Pharmacy medicine purchase,healthcare
Movie ticket booking,entertainment
Home loan EMI,emi
Fixed deposit investment,investment
Online shopping payment,shopping
Bike loan EMI,emi
Pharmacy medicine purchase,healthcare
Online shopping payment,shopping
Online course subscription,education
Lunch at hotel,food
Mutual fund SIP,investment
Car loan EMI,emi
College fees payment,education
Uber ride,travel
Game purchase,entertainment
Exam fee,education
Netflix subscription,entertainment
Game purchase,entertainment
Medical test charges,healthcare
Online shopping payment,shopping
Netflix subscription,entertainment
Stock purchase,investment
Flipkart order,shopping
Game purchase,entertainment
Amazon purchase,shopping
Pharmacy medicine purchase,healthcare
Lunch at hotel,food
Exam fee,education
Doctor consultation,healthcare
Movie ticket booking,entertainment
Water bill,utilities
Zomato dinner,food
Mobile recharge,utilities
Food court payment,food
Electricity bill payment,utilities
Online shopping payment,shopping
Amazon purchase,shopping
Electronics shopping,shopping
Pizza delivery,food
Clothing store bill,shopping
Food court payment,food
Library fee,education
Credit card EMI,emi
Netflix subscription,entertainment
Electricity bill payment,utilities
Car loan EMI,emi
Train ticket IRCTC,travel
Cafe coffee,food
Restaurant bill,food
Concert ticket,entertainment
Restaurant bill,food
Water bill,utilities
Mobile recharge,utilities
Medical test charges,healthcare
Swiggy order,food
Movie ticket booking,entertainment
Amazon purchase,shopping
College fees payment,education
Crypto investment,investment
Home loan EMI,emi
Online shopping payment,shopping
Flight ticket booking,travel
Hotel booking,travel
Uber ride,travel
Home loan EMI,emi
Mobile recharge,utilities
Lunch at hotel,food
Zomato dinner,food
Internet recharge,utilities
Fixed deposit investment,investment
Stock purchase,investment
Cafe coffee,food
Flipkart order,shopping
Bike loan EMI,emi
Doctor consultation,healthcare
Flipkart order,shopping
Clothing store bill,shopping
Exam fee,education
Exam fee,education
Gas bill payment,utilities
Game purchase,entertainment
Home loan EMI,emi
Doctor consultation,healthcare
PPF contribution,investment
Flipkart order,shopping
Concert ticket,entertainment
Movie ticket booking,entertainment
PPF contribution,investment
Swiggy order,food
Credit card EMI,emi
Exam fee,education
Hospital bill,healthcare
Bus ticket,travel
Zomato dinner,food
Exam fee,education
Ola cab,travel
Flipkart order,shopping
Movie ticket booking,entertainment
Cafe coffee,food
Library fee,education
Medical test charges,healthcare
Clothing store bill,shopping
Internet recharge,utilities
Pharmacy medicine purchase,healthcare
Crypto investment,investment
Medical test charges,healthcare
Hospital bill,healthcare
Movie ticket booking,entertainment
Movie ticket booking,entertainment
Car loan EMI,emi
Electricity bill payment,utilities
Flipkart order,shopping
Library fee,education
College fees payment,education
Car loan EMI,emi
Clothing store bill,shopping
Car loan EMI,emi
Hospital bill,healthcare
Stock purchase,investment
Concert ticket,entertainment
Online course subscription,education
Train ticket IRCTC,travel
Doctor consultation,healthcare
Medical test charges,healthcare
Mutual fund SIP,investment
Personal loan installment,emi
Pharmacy medicine purchase,healthcare
Medical test charges,healthcare
Flight ticket booking,travel
Zomato dinner,food
Car loan EMI,emi
Gas bill payment,utilities
Food court payment,food
Hospital bill,healthcare
Stock purchase,investment
Mutual fund SIP,investment
Electronics shopping,shopping
Internet recharge,utilities
Credit card EMI,emi
