elapsedDay,daysInMonth,progressRatio,spentSoFar,forecastableSpentSoFar,recurringCommittedTotal,recurringSpentSoFar,recurringPending,mtdTransactionCount,dailyTransactionFrequency,dailySpendVelocity,trailing3MonthAverage,trailing6MonthMedian,historicalTheilSenSlope,residualMad,topCategoryShare,categoryEntropy,cat_Food,cat_Transport,cat_Shopping,cat_Bills,cat_Entertainment,cat_Groceries,cat_Health,cat_Education,cat_Travel,cat_Rent,cat_Investment,cat_Salary,cat_Personal Care,cat_Gifts,cat_Others,remainingSpend
18,30,0.6,26633.71,26633.71,25834.2,24163.03,1671.17,8,0.4444,1479.65,35389.14,34003.35,61.9591,1390.05,0.6568,1.1269,0.0,0.019,0.0121,0.1215,0.0,0.1289,0.0,0.0,0.0,0.6568,0.0,0.0,0.0499,0.0,0.0117,7908.38
22,30,0.7333,28423.48,28423.48,25834.2,25834.2,0,11,0.5,1291.98,35389.14,34003.35,61.9591,1390.05,0.6154,1.1837,0.0,0.0186,0.0114,0.1139,0.0,0.1796,0.0,0.0,0.0,0.6154,0.0,0.0,0.0468,0.0,0.0143,6118.61
25,30,0.8333,32395.53,30630.48,25834.2,25834.2,0,14,0.56,1295.82,35389.14,34003.35,61.9591,1390.05,0.54,1.4223,0.0151,0.0163,0.1174,0.0999,0.0,0.1576,0.0,0.0,0.0,0.54,0.0,0.0,0.041,0.0,0.0126,2146.56
28,30,0.9333,33937.84,32172.79,25834.2,25834.2,0,16,0.5714,1212.07,35389.14,34003.35,61.9591,1390.05,0.5154,1.5227,0.0428,0.0327,0.1121,0.0954,0.0,0.1504,0.0,0.0,0.0,0.5154,0.0,0.0,0.0392,0.0,0.012,604.25
1,30,0.0333,17492.72,17492.72,25833.9,17492.72,8341.18,1,1.0,17492.72,35131.88,34763.05,-22.5168,866.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19471.06
3,30,0.1,20305.96,20305.96,25833.9,19173.45,6660.45,4,1.3333,6768.65,35131.88,34763.05,-22.5168,866.3,0.8615,0.5259,0.0,0.0429,0.0,0.0,0.0129,0.0828,0.0,0.0,0.0,0.8615,0.0,0.0,0.0,0.0,0.0,16657.82
5,30,0.1667,23188.95,23188.95,25833.9,22031.54,3802.35,6,1.2,4637.79,35131.88,34763.05,-22.5168,866.3,0.7544,0.8421,0.0,0.0375,0.0,0.1233,0.0113,0.0725,0.0,0.0,0.0,0.7544,0.0,0.0,0.0,0.0,0.0011,13774.82
8,30,0.2667,23492.85,23492.85,25833.9,22031.54,3802.35,7,0.875,2936.61,35131.88,34763.05,-22.5168,866.3,0.7446,0.8965,0.0,0.0371,0.0,0.1217,0.0111,0.0715,0.0,0.0,0.0,0.7446,0.0,0.0,0.0,0.0,0.014,13470.92
12,30,0.4,25262.78,25262.78,25833.9,23688.33,2145.57,9,0.75,2105.23,35131.88,34763.05,-22.5168,866.3,0.6924,1.0126,0.0045,0.0345,0.0,0.1131,0.0104,0.1321,0.0,0.0,0.0,0.6924,0.0,0.0,0.0,0.0,0.013,11701.0
15,30,0.5,27997.91,26310.1,25833.9,23688.33,2145.57,11,0.7333,1866.53,35131.88,34763.05,-22.5168,866.3,0.6248,1.2488,0.004,0.0506,0.0,0.1021,0.0094,0.1192,0.0,0.0,0.0,0.6248,0.0,0.0,0.0781,0.0,0.0117,8965.87
18,30,0.6,27997.91,26310.1,25833.9,23688.33,2145.57,11,0.6111,1555.44,35131.88,34763.05,-22.5168,866.3,0.6248,1.2488,0.004,0.0506,0.0,0.1021,0.0094,0.1192,0.0,0.0,0.0,0.6248,0.0,0.0,0.0781,0.0,0.0117,8965.87
22,30,0.7333,32289.13,29224.19,25833.9,25833.9,0,14,0.6364,1467.69,35131.88,34763.05,-22.5168,866.3,0.5418,1.4265,0.0035,0.0522,0.0,0.0885,0.0081,0.1698,0.0,0.0,0.0,0.5418,0.0,0.0,0.0678,0.0,0.0683,4674.65
25,30,0.8333,33409.32,30344.38,25833.9,25833.9,0,15,0.6,1336.37,35131.88,34763.05,-22.5168,866.3,0.5236,1.4619,0.0034,0.0505,0.0,0.0855,0.0078,0.1641,0.0,0.0,0.0,0.5236,0.0,0.0,0.0655,0.0,0.0996,3554.46
28,30,0.9333,36963.78,30844.38,25833.9,25833.9,0,16,0.5714,1320.13,35131.88,34763.05,-22.5168,866.3,0.4732,1.6379,0.0031,0.0456,0.0,0.0773,0.0071,0.1483,0.0,0.0,0.0962,0.4732,0.0,0.0,0.0592,0.0,0.09,0.0
1,30,0.0333,17936.26,17936.26,26813.18,17492.72,9320.46,2,2.0,17936.26,35791.8,35148.95,149.268,1254.27,0.9753,0.1159,0.0247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753,0.0,0.0,0.0,0.0,0.0,21145.97
3,30,0.1,19784.93,19784.93,26813.18,19341.39,7471.79,3,1.0,6594.98,35791.8,35148.95,149.268,1254.27,0.8841,0.4155,0.0224,0.0,0.0,0.0,0.0,0.0934,0.0,0.0,0.0,0.8841,0.0,0.0,0.0,0.0,0.0,19297.3
5,30,0.1667,24360.64,24360.64,26813.18,22581.65,4231.53,6,1.2,4872.13,35791.8,35148.95,149.268,1254.27,0.7181,0.9718,0.0182,0.0,0.0296,0.133,0.0252,0.0759,0.0,0.0,0.0,0.7181,0.0,0.0,0.0,0.0,0.0,14721.59
8,30,0.2667,26986.69,25375.12,26813.18,22581.65,4231.53,8,1.0,3373.34,35791.8,35148.95,149.268,1254.27,0.6482,1.2156,0.0164,0.0,0.0267,0.1201,0.0418,0.0685,0.0,0.0,0.0,0.6482,0.0,0.0,0.0,0.0,0.0782,12095.54
12,30,0.4,30263.2,28651.63,26813.18,24683.89,2129.29,10,0.8333,2521.93,35791.8,35148.95,149.268,1254.27,0.578,1.4073,0.0147,0.0,0.0238,0.1071,0.0373,0.1306,0.0,0.0,0.0,0.578,0.0,0.0,0.0388,0.0,0.0698,8819.03
15,30,0.5,30298.42,28686.85,26813.18,24683.89,2129.29,12,0.8,2019.89,35791.8,35148.95,149.268,1254.27,0.5773,1.4102,0.015,0.0,0.0246,0.1069,0.0373,0.1304,0.0,0.0,0.0,0.5773,0.0,0.0,0.0388,0.0,0.0697,8783.81
18,30,0.6,30483.28,28871.71,26813.18,24683.89,2129.29,13,0.7222,1693.52,35791.8,35148.95,149.268,1254.27,0.5738,1.4209,0.0149,0.0,0.0244,0.1063,0.037,0.1296,0.0,0.0,0.0,0.5738,0.0,0.0,0.0446,0.0,0.0693,8598.95
22,30,0.7333,33011.73,31400.16,26813.18,26813.18,0,16,0.7273,1500.53,35791.8,35148.95,149.268,1254.27,0.5299,1.4787,0.0259,0.0,0.0225,0.0982,0.0342,0.1842,0.0,0.0,0.0,0.5299,0.0,0.0,0.0412,0.0,0.064,6070.5
25,30,0.8333,33011.73,31400.16,26813.18,26813.18,0,16,0.64,1320.47,35791.8,35148.95,149.268,1254.27,0.5299,1.4787,0.0259,0.0,0.0225,0.0982,0.0342,0.1842,0.0,0.0,0.0,0.5299,0.0,0.0,0.0412,0.0,0.064,6070.5
28,30,0.9333,38569.67,34542.03,26813.18,26813.18,0,19,0.6786,1377.49,35791.8,35148.95,149.268,1254.27,0.4535,1.7218,0.0222,0.0,0.0193,0.084,0.063,0.1576,0.0,0.0,0.0,0.4535,0.0,0.0,0.0352,0.0756,0.0895,512.56
1,30,0.0333,19298.92,19298.92,25804.15,19298.92,6505.23,2,2.0,19298.92,36862.7,35591.71,420.9343,1500.74,0.9064,0.3108,0.0,0.0,0.0,0.0,0.0,0.0936,0.0,0.0,0.0,0.9064,0.0,0.0,0.0,0.0,0.0,14248.61
3,30,0.1,19298.92,19298.92,25804.15,19298.92,6505.23,2,0.6667,6432.97,36862.7,35591.71,420.9343,1500.74,0.9064,0.3108,0.0,0.0,0.0,0.0,0.0,0.0936,0.0,0.0,0.0,0.9064,0.0,0.0,0.0,0.0,0.0,14248.61
5,30,0.1667,27073.35,23460.91,25804.15,22303.78,3500.36,5,1.0,5414.67,36862.7,35591.71,420.9343,1500.74,0.6461,1.0833,0.0,0.0243,0.0,0.111,0.0,0.0667,0.0,0.0,0.1519,0.6461,0.0,0.0,0.0,0.0,0.0,6474.17
8,30,0.2667,27107.33,23494.89,25804.15,22303.78,3500.36,6,0.75,3388.42,36862.7,35591.71,420.9343,1500.74,0.6453,1.0916,0.0,0.0242,0.0,0.1109,0.0,0.0666,0.0,0.0,0.1517,0.6453,0.0,0.0,0.0013,0.0,0.0,6440.19
12,30,0.4,29003.59,25391.15,25804.15,24037.01,1767.13,9,0.75,2416.97,36862.7,35591.71,420.9343,1500.74,0.6031,1.1976,0.0003,0.0227,0.0,0.1036,0.0053,0.122,0.0,0.0,0.1418,0.6031,0.0,0.0,0.0012,0.0,0.0,4543.93
15,30,0.5,29003.59,25391.15,25804.15,24037.01,1767.13,9,0.6,1933.57,36862.7,35591.71,420.9343,1500.74,0.6031,1.1976,0.0003,0.0227,0.0,0.1036,0.0053,0.122,0.0,0.0,0.1418,0.6031,0.0,0.0,0.0012,0.0,0.0,4543.93
18,30,0.6,29003.59,25391.15,25804.15,24037.01,1767.13,9,0.5,1611.31,36862.7,35591.71,420.9343,1500.74,0.6031,1.1976,0.0003,0.0227,0.0,0.1036,0.0053,0.122,0.0,0.0,0.1418,0.6031,0.0,0.0,0.0012,0.0,0.0,4543.93
22,30,0.7333,31239.65,27627.21,25804.15,25804.15,0,11,0.5,1419.98,36862.7,35591.71,420.9343,1500.74,0.56,1.2968,0.0153,0.021,0.0,0.0962,0.0049,0.1699,0.0,0.0,0.1316,0.56,0.0,0.0,0.0011,0.0,0.0,2307.88
25,30,0.8333,31353.53,27741.09,25804.15,25804.15,0,12,0.48,1254.14,36862.7,35591.71,420.9343,1500.74,0.5579,1.3058,0.0153,0.0246,0.0,0.0958,0.0049,0.1692,0.0,0.0,0.1312,0.5579,0.0,0.0,0.0011,0.0,0.0,2194.0
28,30,0.9333,32959.58,29347.14,25804.15,25804.15,0,14,0.5,1177.13,36862.7,35591.71,420.9343,1500.74,0.5307,1.46,0.0145,0.0234,0.0,0.0912,0.0047,0.161,0.0,0.0,0.1248,0.5307,0.0,0.0,0.0372,0.0,0.0125,587.95
1,30,0.0333,19252.38,19252.38,26149.05,19252.38,6896.67,2,2.0,19252.38,36531.18,35426.77,292.8911,1383.88,0.9086,0.3058,0.0,0.0,0.0,0.0,0.0,0.0914,0.0,0.0,0.0,0.9086,0.0,0.0,0.0,0.0,0.0,14279.46
3,30,0.1,19282.32,19282.32,26149.05,19252.38,6896.67,3,1.0,6427.44,36531.18,35426.77,292.8911,1383.88,0.9072,0.3169,0.0,0.0,0.0016,0.0,0.0,0.0913,0.0,0.0,0.0,0.9072,0.0,0.0,0.0,0.0,0.0,14249.52
5,30,0.1667,22700.39,22700.39,26149.05,22670.45,3478.6,4,0.8,4540.08,36531.18,35426.77,292.8911,1383.88,0.7706,0.6929,0.0,0.0,0.0013,0.1506,0.0,0.0775,0.0,0.0,0.0,0.7706,0.0,0.0,0.0,0.0,0.0,10831.45
8,30,0.2667,23150.9,23150.9,26149.05,22670.45,3478.6,6,0.75,2893.86,36531.18,35426.77,292.8911,1383.88,0.7556,0.7871,0.0,0.0138,0.0013,0.1476,0.0,0.076,0.0,0.0,0.0,0.7556,0.0,0.0,0.0057,0.0,0.0,10380.94
12,30,0.4,28744.84,25569.24,26149.05,24330.27,1818.78,9,0.75,2395.4,36531.18,35426.77,292.8911,1383.88,0.6086,1.1898,0.0,0.0111,0.1289,0.1189,0.009,0.119,0.0,0.0,0.0,0.6086,0.0,0.0,0.0046,0.0,0.0,4787.0
15,30,0.5,30906.0,27730.4,26149.05,24330.27,1818.78,11,0.7333,2060.4,36531.18,35426.77,292.8911,1383.88,0.566,1.3951,0.0,0.0103,0.1199,0.1106,0.0084,0.1106,0.0,0.0,0.0,0.566,0.0,0.0,0.0372,0.0,0.037,2625.84
18,30,0.6,30906.0,27730.4,26149.05,24330.27,1818.78,11,0.6111,1717.0,36531.18,35426.77,292.8911,1383.88,0.566,1.3951,0.0,0.0103,0.1199,0.1106,0.0084,0.1106,0.0,0.0,0.0,0.566,0.0,0.0,0.0372,0.0,0.037,2625.84
22,30,0.7333,32724.78,29549.18,26149.05,26149.05,0,12,0.5455,1487.49,36531.18,35426.77,292.8911,1383.88,0.5345,1.4289,0.0,0.0097,0.1132,0.1044,0.0079,0.1601,0.0,0.0,0.0,0.5345,0.0,0.0,0.0351,0.0,0.035,807.06
25,30,0.8333,32724.78,29549.18,26149.05,26149.05,0,12,0.48,1308.99,36531.18,35426.77,292.8911,1383.88,0.5345,1.4289,0.0,0.0097,0.1132,0.1044,0.0079,0.1601,0.0,0.0,0.0,0.5345,0.0,0.0,0.0351,0.0,0.035,807.06
28,30,0.9333,33531.84,30356.24,26149.05,26149.05,0,13,0.4643,1197.57,36531.18,35426.77,292.8911,1383.88,0.5217,1.488,0.0,0.0336,0.1105,0.1019,0.0077,0.1562,0.0,0.0,0.0,0.5217,0.0,0.0,0.0343,0.0,0.0341,0.0
1,30,0.0333,17775.89,17775.89,25936.44,17492.72,8443.72,2,2.0,17775.89,35387.2,35205.81,186.627,1503.98,0.9841,0.0817,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.9841,0.0,0.0,0.0,0.0,0.0,20045.05
3,30,0.1,19497.13,19497.13,25936.44,19089.4,6847.03,4,1.3333,6499.04,35387.2,35205.81,186.627,1503.98,0.8972,0.396,0.0,0.0064,0.0145,0.0,0.0,0.0819,0.0,0.0,0.0,0.8972,0.0,0.0,0.0,0.0,0.0,18323.8
5,30,0.1667,27451.57,23127.25,25936.44,22219.52,3716.91,6,1.2,5490.31,35387.2,35205.81,186.627,1503.98,0.6372,1.0376,0.0,0.0045,0.1861,0.114,0.0,0.0582,0.0,0.0,0.0,0.6372,0.0,0.0,0.0,0.0,0.0,10369.36
8,30,0.2667,28955.87,24631.55,25936.44,22219.52,3716.91,8,1.0,3619.48,35387.2,35205.81,186.627,1503.98,0.6041,1.221,0.0345,0.0043,0.1764,0.1081,0.0,0.0551,0.0,0.0,0.0,0.6041,0.0,0.0,0.0,0.0,0.0174,8865.06
12,30,0.4,30637.77,26313.45,25936.44,23901.42,2035.01,9,0.75,2553.15,35387.2,35205.81,186.627,1503.98,0.571,1.2926,0.0326,0.0041,0.1667,0.1022,0.0,0.107,0.0,0.0,0.0,0.571,0.0,0.0,0.0,0.0,0.0165,7183.16
15,30,0.5,31473.73,27149.41,25936.44,23901.42,2035.01,10,0.6667,2098.25,35387.2,35205.81,186.627,1503.98,0.5558,1.3526,0.0317,0.004,0.1623,0.0995,0.0,0.1042,0.0,0.0,0.0,0.5558,0.0,0.0,0.0,0.0,0.0426,6347.2
18,30,0.6,31473.73,27149.41,25936.44,23901.42,2035.01,10,0.5556,1748.54,35387.2,35205.81,186.627,1503.98,0.5558,1.3526,0.0317,0.004,0.1623,0.0995,0.0,0.1042,0.0,0.0,0.0,0.5558,0.0,0.0,0.0,0.0,0.0426,6347.2
22,30,0.7333,33664.23,29339.91,25936.44,25936.44,0,12,0.5455,1530.19,35387.2,35205.81,186.627,1503.98,0.5196,1.4169,0.0297,0.0037,0.1517,0.093,0.0046,0.1578,0.0,0.0,0.0,0.5196,0.0,0.0,0.0,0.0,0.0398,4156.71
25,30,0.8333,33986.7,29662.38,25936.44,25936.44,0,13,0.52,1359.47,35387.2,35205.81,186.627,1503.98,0.5147,1.4482,0.0294,0.0037,0.1503,0.0921,0.0141,0.1563,0.0,0.0,0.0,0.5147,0.0,0.0,0.0,0.0,0.0395,3834.24
28,30,0.9333,37754.7,31262.12,25936.44,25936.44,0,15,0.5357,1348.38,35387.2,35205.81,186.627,1503.98,0.4633,1.6495,0.0265,0.074,0.1353,0.0829,0.0418,0.1407,0.0,0.0,0.0,0.4633,0.0,0.0,0.0,0.0,0.0355,66.24
1,30,0.0333,17824.27,17824.27,26488.65,17492.72,8995.93,2,2.0,17824.27,34966.77,35752.93,437.0717,956.06,0.9814,0.0925,0.0,0.0186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814,0.0,0.0,0.0,0.0,0.0,16030.58
3,30,0.1,20047.86,20047.86,26488.65,19558.35,6930.3,4,1.3333,6682.62,34966.77,35752.93,437.0717,956.06,0.8725,0.4591,0.0,0.0165,0.0,0.0,0.0079,0.103,0.0,0.0,0.0,0.8725,0.0,0.0,0.0,0.0,0.0,13806.99
5,30,0.1667,23135.79,23135.79,26488.65,22518.94,3969.7,6,1.2,4627.16,34966.77,35752.93,437.0717,956.06,0.7561,0.8137,0.0,0.0143,0.0,0.128,0.0068,0.0893,0.0,0.0,0.0,0.7561,0.0,0.0,0.0,0.0,0.0055,10719.05
8,30,0.2667,23790.69,23790.69,26488.65,22518.94,3969.7,7,0.875,2973.84,34966.77,35752.93,437.0717,956.06,0.7353,0.9005,0.0,0.0139,0.0,0.1244,0.0342,0.0868,0.0,0.0,0.0,0.7353,0.0,0.0,0.0,0.0,0.0054,10064.15
12,30,0.4,27211.01,27211.01,26488.65,24640.77,1847.88,10,0.8333,2267.58,34966.77,35752.93,437.0717,956.06,0.6429,1.167,0.0376,0.0122,0.0,0.1088,0.0299,0.1539,0.0,0.0,0.0,0.6429,0.0,0.0,0.0102,0.0,0.0047,6643.84
15,30,0.5,27211.01,27211.01,26488.65,24640.77,1847.88,10,0.6667,1814.07,34966.77,35752.93,437.0717,956.06,0.6429,1.167,0.0376,0.0122,0.0,0.1088,0.0299,0.1539,0.0,0.0,0.0,0.6429,0.0,0.0,0.0102,0.0,0.0047,6643.84
18,30,0.6,27211.01,27211.01,26488.65,24640.77,1847.88,10,0.5556,1511.72,34966.77,35752.93,437.0717,956.06,0.6429,1.167,0.0376,0.0122,0.0,0.1088,0.0299,0.1539,0.0,0.0,0.0,0.6429,0.0,0.0,0.0102,0.0,0.0047,6643.84
22,30,0.7333,33854.85,29602.47,26488.65,26488.65,0,13,0.5909,1538.86,34966.77,35752.93,437.0717,956.06,0.5167,1.4413,0.0315,0.0098,0.0,0.0874,0.024,0.1783,0.0,0.0,0.0,0.5167,0.0,0.0,0.0082,0.1404,0.0038,0.0
25,30,0.8333,33854.85,29602.47,26488.65,26488.65,0,13,0.52,1354.19,34966.77,35752.93,437.0717,956.06,0.5167,1.4413,0.0315,0.0098,0.0,0.0874,0.024,0.1783,0.0,0.0,0.0,0.5167,0.0,0.0,0.0082,0.1404,0.0038,0.0
28,30,0.9333,33854.85,29602.47,26488.65,26488.65,0,13,0.4643,1209.1,34966.77,35752.93,437.0717,956.06,0.5167,1.4413,0.0315,0.0098,0.0,0.0874,0.024,0.1783,0.0,0.0,0.0,0.5167,0.0,0.0,0.0082,0.1404,0.0038,0.0
1,30,0.0333,19346.74,19346.74,26385.62,19346.74,7038.88,2,2.0,19346.74,35069.21,35409.31,131.9723,1543.93,0.9042,0.3158,0.0,0.0,0.0,0.0,0.0,0.0958,0.0,0.0,0.0,0.9042,0.0,0.0,0.0,0.0,0.0,17951.64
3,30,0.1,19346.74,19346.74,26385.62,19346.74,7038.88,2,0.6667,6448.91,35069.21,35409.31,131.9723,1543.93,0.9042,0.3158,0.0,0.0,0.0,0.0,0.0,0.0958,0.0,0.0,0.0,0.9042,0.0,0.0,0.0,0.0,0.0,17951.64
5,30,0.1667,23023.28,23023.28,26385.62,22831.92,3553.7,4,0.8,4604.66,35069.21,35409.31,131.9723,1543.93,0.7598,0.7372,0.0,0.0,0.0,0.1514,0.0083,0.0805,0.0,0.0,0.0,0.7598,0.0,0.0,0.0,0.0,0.0,14275.1
8,30,0.2667,23296.17,23296.17,26385.62,22831.92,3553.7,6,0.75,2912.02,35069.21,35409.31,131.9723,1543.93,0.7509,0.7925,0.0,0.0108,0.0,0.1496,0.0091,0.0796,0.0,0.0,0.0,0.7509,0.0,0.0,0.0,0.0,0.0,14002.21
12,30,0.4,28413.53,26145.66,26385.62,24706.09,1679.53,9,0.75,2367.79,35069.21,35409.31,131.9723,1543.93,0.6156,1.1693,0.0,0.0089,0.0,0.1227,0.1049,0.1312,0.0,0.0,0.0,0.6156,0.0,0.0,0.0,0.0,0.0167,8884.85
15,30,0.5,28413.53,26145.66,26385.62,24706.09,1679.53,9,0.6,1894.24,35069.21,35409.31,131.9723,1543.93,0.6156,1.1693,0.0,0.0089,0.0,0.1227,0.1049,0.1312,0.0,0.0,0.0,0.6156,0.0,0.0,0.0,0.0,0.0167,8884.85
18,30,0.6,30169.15,26645.66,26385.62,24706.09,1679.53,10,0.5556,1676.06,35069.21,35409.31,131.9723,1543.93,0.5798,1.2849,0.0,0.0083,0.0,0.1155,0.0988,0.1236,0.0,0.0,0.0,0.5798,0.0,0.0,0.0,0.0,0.0739,7129.23
22,30,0.7333,35649.97,30210.4,26385.62,26385.62,0,13,0.5909,1620.45,35069.21,35409.31,131.9723,1543.93,0.4907,1.5197,0.0,0.0071,0.0,0.0978,0.0836,0.1517,0.0,0.0,0.0678,0.4907,0.0,0.0,0.0,0.0,0.1014,1648.41
25,30,0.8333,35649.97,30210.4,26385.62,26385.62,0,13,0.52,1426.0,35069.21,35409.31,131.9723,1543.93,0.4907,1.5197,0.0,0.0071,0.0,0.0978,0.0836,0.1517,0.0,0.0,0.0678,0.4907,0.0,0.0,0.0,0.0,0.1014,1648.41
28,30,0.9333,37100.02,31660.45,26385.62,26385.62,0,14,0.5,1325.0,35069.21,35409.31,131.9723,1543.93,0.4715,1.6253,0.0,0.0068,0.0,0.0939,0.0803,0.1458,0.0,0.0,0.0651,0.4715,0.0,0.0,0.0391,0.0,0.0975,198.36
1,30,0.0333,17492.72,17492.72,26454.08,17492.72,8961.36,1,1.0,17492.72,36324.72,35576.62,170.0554,1308.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28086.04
3,30,0.1,20212.02,20212.02,26454.08,19629.7,6824.37,4,1.3333,6737.34,36324.72,35576.62,170.0554,1308.1,0.8655,0.4693,0.0,0.0,0.001,0.0,0.0278,0.1057,0.0,0.0,0.0,0.8655,0.0,0.0,0.0,0.0,0.0,25366.73
5,30,0.1667,23680.32,23680.32,26454.08,22817.6,3636.48,6,1.2,4736.06,36324.72,35576.62,170.0554,1308.1,0.7387,0.8582,0.0118,0.0,0.0009,0.1346,0.0237,0.0902,0.0,0.0,0.0,0.7387,0.0,0.0,0.0,0.0,0.0,21898.44
8,30,0.2667,25282.56,25282.56,26454.08,22817.6,3636.48,7,0.875,3160.32,36324.72,35576.62,170.0554,1308.1,0.6919,1.0086,0.0745,0.0,0.0008,0.1261,0.0222,0.0845,0.0,0.0,0.0,0.6919,0.0,0.0,0.0,0.0,0.0,20296.2
12,30,0.4,27202.01,27202.01,26454.08,24737.05,1717.02,8,0.6667,2266.83,36324.72,35576.62,170.0554,1308.1,0.6431,1.0894,0.0692,0.0,0.0008,0.1172,0.0206,0.1491,0.0,0.0,0.0,0.6431,0.0,0.0,0.0,0.0,0.0,18376.74
15,30,0.5,30942.08,28003.48,26454.08,24737.05,1717.02,11,0.7333,2062.81,36324.72,35576.62,170.0554,1308.1,0.5653,1.3265,0.068,0.0,0.1144,0.103,0.0181,0.1311,0.0,0.0,0.0,0.5653,0.0,0.0,0.0,0.0,0.0,14636.67
18,30,0.6,30942.08,28003.48,26454.08,24737.05,1717.02,11,0.6111,1719.0,36324.72,35576.62,170.0554,1308.1,0.5653,1.3265,0.068,0.0,0.1144,0.103,0.0181,0.1311,0.0,0.0,0.0,0.5653,0.0,0.0,0.0,0.0,0.0,14636.67
22,30,0.7333,38111.47,31059.09,26454.08,26454.08,0,15,0.6818,1732.34,36324.72,35576.62,170.0554,1308.1,0.459,1.5015,0.1762,0.0,0.1049,0.0836,0.0147,0.1515,0.0,0.0,0.0,0.459,0.0,0.0,0.01,0.0,0.0,7467.29
25,30,0.8333,39364.23,32311.85,26454.08,26454.08,0,16,0.64,1574.57,36324.72,35576.62,170.0554,1308.1,0.4444,1.5948,0.1706,0.0,0.1016,0.081,0.0143,0.1467,0.0,0.0,0.0,0.4444,0.0,0.0,0.0097,0.0,0.0318,6214.53
28,30,0.9333,45578.76,33311.85,26454.08,26454.08,0,18,0.6429,1627.81,36324.72,35576.62,170.0554,1308.1,0.3838,1.8358,0.1474,0.0797,0.0877,0.0699,0.0689,0.1267,0.0,0.0,0.0,0.3838,0.0,0.0,0.0084,0.0,0.0275,0.0
1,30,0.0333,19359.12,19359.12,26010.27,19359.12,6651.15,2,2.0,19359.12,38910.66,35576.62,235.7215,1092.98,0.9036,0.3171,0.0,0.0,0.0,0.0,0.0,0.0964,0.0,0.0,0.0,0.9036,0.0,0.0,0.0,0.0,0.0,17666.2
3,30,0.1,19359.12,19359.12,26010.27,19359.12,6651.15,2,0.6667,6453.04,38910.66,35576.62,235.7215,1092.98,0.9036,0.3171,0.0,0.0,0.0,0.0,0.0,0.0964,0.0,0.0,0.0,0.9036,0.0,0.0,0.0,0.0,0.0,17666.2
5,30,0.1667,22336.75,22336.75,26010.27,22336.75,3673.52,3,0.6,4467.35,38910.66,35576.62,235.7215,1092.98,0.7831,0.6675,0.0,0.0,0.0,0.1333,0.0,0.0836,0.0,0.0,0.0,0.7831,0.0,0.0,0.0,0.0,0.0,14688.57
8,30,0.2667,22473.25,22473.25,26010.27,22336.75,3673.52,4,0.5,2809.16,38910.66,35576.62,235.7215,1092.98,0.7784,0.7005,0.0,0.0061,0.0,0.1325,0.0,0.083,0.0,0.0,0.0,0.7784,0.0,0.0,0.0,0.0,0.0,14552.07
12,30,0.4,24614.36,24614.36,26010.27,24172.0,1838.26,6,0.5,2051.2,38910.66,35576.62,235.7215,1092.98,0.7107,0.8665,0.0124,0.0055,0.0,0.121,0.0,0.1504,0.0,0.0,0.0,0.7107,0.0,0.0,0.0,0.0,0.0,12410.95
15,30,0.5,26834.32,26834.32,26010.27,24172.0,1838.26,8,0.5333,1788.95,38910.66,35576.62,235.7215,1092.98,0.6519,1.1172,0.0114,0.0301,0.0,0.111,0.0,0.1379,0.0,0.0,0.0,0.6519,0.0,0.0,0.0577,0.0,0.0,10190.99
18,30,0.6,26834.32,26834.32,26010.27,24172.0,1838.26,8,0.4444,1490.8,38910.66,35576.62,235.7215,1092.98,0.6519,1.1172,0.0114,0.0301,0.0,0.111,0.0,0.1379,0.0,0.0,0.0,0.6519,0.0,0.0,0.0577,0.0,0.0,10190.99
22,30,0.7333,29565.9,29565.9,26010.27,26010.27,0,11,0.5,1343.9,38910.66,35576.62,235.7215,1092.98,0.5917,1.2817,0.0103,0.0274,0.0121,0.1007,0.0,0.1874,0.0,0.0,0.0,0.5917,0.0,0.0,0.0523,0.0,0.0181,7459.42
25,30,0.8333,33812.92,32085.6,26010.27,26010.27,0,14,0.56,1352.52,38910.66,35576.62,235.7215,1092.98,0.5173,1.574,0.053,0.0239,0.0106,0.0881,0.0,0.1638,0.0,0.0,0.0,0.5173,0.0,0.0,0.0458,0.0659,0.0316,3212.4
28,30,0.9333,34479.63,32752.31,26010.27,26010.27,0,16,0.5714,1231.42,38910.66,35576.62,235.7215,1092.98,0.5073,1.5997,0.0519,0.0235,0.0104,0.0864,0.0,0.1607,0.0,0.0,0.0,0.5073,0.0,0.0,0.0642,0.0646,0.031,2545.69
1,30,0.0333,15928.0,15928.0,26656.1,15528.79,11127.3,3,3.0,15928.0,35950.19,36576.9,178.5903,1961.79,0.857,0.4767,0.0,0.0,0.0251,0.0,0.0,0.1179,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,17917.48
